trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
177,False,"{'a': 0.00299815767, 'e': 0.5882086479161334}",30,22,1.4478885092022709,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
178,False,"{'a': 0.00299815767, 'e': 0.5864477478783279}",35,18,-4.857162131951747,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
179,False,"{'a': 0.00299815767, 'e': 0.584692119386519}",25,0,-117.78057442839558,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 3}",0
180,False,"{'a': 0.00299815767, 'e': 0.5829417466594606}",30,0,-107.78434174833295,"{0: 22, 1: 2, 2: 3, 3: 1, 4: 2}",0
181,False,"{'a': 0.00299815767, 'e': 0.58119661396315}",25,18,-12.233677483775836,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
182,False,"{'a': 0.00299815767, 'e': 0.5794567056106873}",25,5,-33.747981114896135,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",1
183,False,"{'a': 0.00299815767, 'e': 0.5777220059621333}",20,0,-14.156218848998833,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
184,False,"{'a': 0.00299815767, 'e': 0.5759924994243701}",20,0,-61.26832157390618,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
185,False,"{'a': 0.00299815767, 'e': 0.5742681704509602}",25,8,-36.52689670636578,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
186,False,"{'a': 0.00299815767, 'e': 0.5725490035420069}",20,0,-15.915307511849806,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
187,False,"{'a': 0.00299815767, 'e': 0.5708349832440149}",25,0,-47.87668100571639,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
188,False,"{'a': 0.00299815767, 'e': 0.5691260941497519}",25,5,-20.552206386763977,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
189,False,"{'a': 0.00299815767, 'e': 0.5674223208981093}",20,4,-65.10000090405359,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 2}",1
190,False,"{'a': 0.00299815767, 'e': 0.5657236481739646}",20,12,-8.193998719622023,"{0: 5, 1: 3, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.00299815767, 'e': 0.5640300607080437}",25,5,-129.2143290071891,"{0: 12, 1: 2, 2: 2, 3: 2, 4: 2}",1
192,False,"{'a': 0.00299815767, 'e': 0.5623415432767838}",20,1,-15.361957004563347,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
193,False,"{'a': 0.00299815767, 'e': 0.560658080702196}",25,0,-25.659735976073062,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",0
194,False,"{'a': 0.00299815767, 'e': 0.5589796578517295}",20,0,-145.72989758635595,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
195,False,"{'a': 0.00299815767, 'e': 0.5573062596381352}",20,0,-18.573682343300604,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
196,False,"{'a': 0.00299815767, 'e': 0.5556378710193299}",20,0,-14.577567302062665,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
197,False,"{'a': 0.00299815767, 'e': 0.5539744769982621}",25,0,-40.6353339854435,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
198,False,"{'a': 0.00299815767, 'e': 0.5523160626227758}",30,0,-67.5251611806372,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
199,False,"{'a': 0.00299815767, 'e': 0.5506626129854768}",30,16,-31.33612962902278,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
200,False,"{'a': 0.00299815767, 'e': 0.549014113223599}",20,0,16.903178065850152,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
201,False,"{'a': 0.00299815767, 'e': 0.5473705485188702}",25,0,-61.42884510156887,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
202,False,"{'a': 0.00299815767, 'e': 0.5457319040973793}",35,0,16.17039105498221,"{0: 32, 1: 1, 2: 1, 3: 1, 4: 0}",1
203,False,"{'a': 0.00299815767, 'e': 0.5440981652294432}",20,8,-23.64527729572203,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
204,False,"{'a': 0.00299815767, 'e': 0.5424693172294746}",25,17,-6.674606981345869,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
205,False,"{'a': 0.00299815767, 'e': 0.54084534545585}",20,0,-23.797176958026537,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
206,False,"{'a': 0.00299815767, 'e': 0.5392262353107778}",20,0,-27.82960631823368,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
207,False,"{'a': 0.00299815767, 'e': 0.5376119722401679}",25,0,0.15316404689396568,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
208,False,"{'a': 0.00299815767, 'e': 0.5360025417334994}",20,10,-84.00109391048552,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 2}",1
209,False,"{'a': 0.00299815767, 'e': 0.5343979293236918}",30,11,-36.4864620878813,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
210,False,"{'a': 0.00299815767, 'e': 0.532798120586974}",25,10,-28.626189122977852,"{0: 10, 1: 3, 2: 1, 3: 1, 4: 0}",1
211,False,"{'a': 0.00299815767, 'e': 0.5312031011427544}",25,10,-45.608345208683694,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 1}",1
212,False,"{'a': 0.00299815767, 'e': 0.5296128566534928}",20,0,2.415441086846484,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
213,False,"{'a': 0.00299815767, 'e': 0.5280273728245702}",25,0,-79.09034105661027,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
214,False,"{'a': 0.00299815767, 'e': 0.5264466354041614}",25,13,-66.88499114248593,"{0: 9, 1: 0, 2: 0, 3: 2, 4: 1}",1
215,False,"{'a': 0.00299815767, 'e': 0.524870630183106}",20,0,-19.909806778116238,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
216,False,"{'a': 0.00299815767, 'e': 0.5232993429947813}",20,0,-101.02093147025914,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
217,False,"{'a': 0.00299815767, 'e': 0.5217327597149746}",20,0,-29.547989255902234,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
218,False,"{'a': 0.00299815767, 'e': 0.5201708662617565}",25,11,-34.16331304236436,"{0: 8, 1: 3, 2: 3, 3: 0, 4: 0}",1
219,False,"{'a': 0.00299815767, 'e': 0.5186136485953542}",20,11,-31.004483221996455,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 0}",1
220,False,"{'a': 0.00299815767, 'e': 0.517061092718025}",20,0,-24.17434044802686,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
221,False,"{'a': 0.00299815767, 'e': 0.5155131846739313}",25,0,-93.72375251282939,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
222,False,"{'a': 0.00299815767, 'e': 0.5139699105490139}",20,0,-55.211148572237455,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
223,False,"{'a': 0.00299815767, 'e': 0.5124312564708683}",25,12,4.069249274730859,"{0: 10, 1: 3, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.00299815767, 'e': 0.5108972086086191}",25,0,-68.80358822842524,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
225,False,"{'a': 0.00299815767, 'e': 0.5093677531727957}",25,0,-21.048611150005073,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",1
226,False,"{'a': 0.00299815767, 'e': 0.5078428764152089}",20,0,-49.33701652273015,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
227,False,"{'a': 0.00299815767, 'e': 0.5063225646288267}",20,0,-3.7818319242254783,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
228,False,"{'a': 0.00299815767, 'e': 0.5048068041476517}",20,0,-37.3043423344541,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
229,False,"{'a': 0.00299815767, 'e': 0.5032955813465976}",20,2,-36.28222559209969,"{0: 14, 1: 0, 2: 2, 3: 2, 4: 0}",1
230,False,"{'a': 0.00299815767, 'e': 0.5017888826413672}",30,0,-46.13573044290094,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",0
231,False,"{'a': 0.00299815767, 'e': 0.5002866944883301}",20,0,-40.2720539867853,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
232,False,"{'a': 0.00299815767, 'e': 0.49878900338440113}",20,12,14.059800481607219,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.00299815767, 'e': 0.4972957958669187}",25,0,-64.74832558905422,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
234,False,"{'a': 0.00299815767, 'e': 0.4958070585135239}",20,0,-109.23092138766982,"{0: 11, 1: 1, 2: 4, 3: 4, 4: 0}",0
235,False,"{'a': 0.00299815767, 'e': 0.49432277794204005}",20,8,-7.376947224149567,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
236,False,"{'a': 0.00299815767, 'e': 0.4928429408103521}",30,0,-23.761128863792276,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 0}",0
237,False,"{'a': 0.00299815767, 'e': 0.49136753381628684}",30,0,-45.36175104662739,"{0: 25, 1: 1, 2: 2, 3: 1, 4: 1}",0
238,False,"{'a': 0.00299815767, 'e': 0.48989654369749336}",25,16,16.99711995550863,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.00299815767, 'e': 0.4884299572313238}",20,0,-78.30554400133451,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
240,False,"{'a': 0.00299815767, 'e': 0.48696776123471447}",30,8,-23.891958239936866,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
241,False,"{'a': 0.00299815767, 'e': 0.48550994256406727}",30,0,-51.17850134544344,"{0: 21, 1: 2, 2: 7, 3: 0, 4: 0}",0
242,False,"{'a': 0.00299815767, 'e': 0.4840564881151318}",25,9,-48.64383792746355,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 1}",1
243,False,"{'a': 0.00299815767, 'e': 0.48260738482288734}",20,2,-0.577691381238773,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
244,False,"{'a': 0.00299815767, 'e': 0.48116261966142543}",20,2,-10.984146710705728,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
245,False,"{'a': 0.00299815767, 'e': 0.4797221796438329}",25,2,-2.0343180055106984,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 0}",1
246,False,"{'a': 0.00299815767, 'e': 0.478286051822075}",30,11,-11.816175569507514,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
247,False,"{'a': 0.00299815767, 'e': 0.47685422328687904}",25,0,-85.76071808290313,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
248,False,"{'a': 0.00299815767, 'e': 0.4754266811676185}",20,0,-35.15263141359685,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
249,False,"{'a': 0.00299815767, 'e': 0.4740034126321971}",25,12,-51.07974749816632,"{0: 9, 1: 0, 2: 1, 3: 3, 4: 0}",1
250,False,"{'a': 0.00299815767, 'e': 0.4725844048869336}",25,0,2.4820354760688748,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
251,False,"{'a': 0.00299815767, 'e': 0.4711696451764467}",25,11,25.87486653888597,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.00299815767, 'e': 0.46975912078354065}",25,19,-1.1049492541184682,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
253,False,"{'a': 0.00299815767, 'e': 0.4683528190290905}",25,0,-78.02700502207108,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
254,False,"{'a': 0.00299815767, 'e': 0.46695072727192843}",35,19,-30.175614528173803,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 0}",1
255,False,"{'a': 0.00299815767, 'e': 0.4655528329087301}",20,5,21.525062049027035,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.00299815767, 'e': 0.4641591233739014}",30,0,-82.44399009545316,"{0: 21, 1: 1, 2: 7, 3: 0, 4: 1}",0
257,False,"{'a': 0.00299815767, 'e': 0.4627695861394651}",30,18,-43.34697011935809,"{0: 8, 1: 3, 2: 0, 3: 0, 4: 1}",1
258,False,"{'a': 0.00299815767, 'e': 0.4613842087149489}",20,0,-5.677368320036251,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
259,False,"{'a': 0.00299815767, 'e': 0.4600029786472726}",25,0,-53.121678329191084,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
260,False,"{'a': 0.00299815767, 'e': 0.45862588352063627}",25,0,-2.0602043591187513,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
261,False,"{'a': 0.00299815767, 'e': 0.457252910956409}",20,2,29.002732416622138,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.00299815767, 'e': 0.4558840486130172}",35,14,15.009881352478935,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
263,False,"{'a': 0.00299815767, 'e': 0.45451928418583376}",25,16,-2.706356403468457,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
264,False,"{'a': 0.00299815767, 'e': 0.4531586054070677}",25,0,-42.92361603978257,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
265,False,"{'a': 0.00299815767, 'e': 0.4518020000456536}",20,0,2.9163115215150577,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
266,False,"{'a': 0.00299815767, 'e': 0.45044945590714164}",25,9,-24.980504644911626,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
267,False,"{'a': 0.00299815767, 'e': 0.4491009608335883}",20,0,-100.73057540945868,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
268,False,"{'a': 0.00299815767, 'e': 0.44775650270344686}",30,14,-32.18193907432028,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 0}",1
269,False,"{'a': 0.00299815767, 'e': 0.44641606943145834}",20,0,-129.35158465975553,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
270,False,"{'a': 0.00299815767, 'e': 0.4450796489685431}",20,0,23.031555683811174,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
271,False,"{'a': 0.00299815767, 'e': 0.4437472293016923}",25,20,7.261879025110286,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.00299815767, 'e': 0.4424187984538601}",20,0,-115.637546991804,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
273,False,"{'a': 0.00299815767, 'e': 0.44109434448385604}",20,14,10.253218062041263,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.00299815767, 'e': 0.4397738554862374}",25,16,-33.80880025922885,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
275,False,"{'a': 0.00299815767, 'e': 0.4384573195912024}",25,11,-20.21458265135129,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
276,False,"{'a': 0.00299815767, 'e': 0.43714472496448353}",20,0,7.3883657338675635,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
277,False,"{'a': 0.00299815767, 'e': 0.43583605980724127}",20,3,27.091236443130402,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.00299815767, 'e': 0.43453131235595766}",20,0,-84.45726017248953,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 2}",0
279,False,"{'a': 0.00299815767, 'e': 0.4332304708823308}",20,0,-21.306919119681922,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",1
280,False,"{'a': 0.00299815767, 'e': 0.4319335236931695}",20,0,-96.80423116811713,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
281,False,"{'a': 0.00299815767, 'e': 0.43064045913028803}",20,0,-8.446685415571633,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
282,False,"{'a': 0.00299815767, 'e': 0.4293512655704014}",20,16,7.923436770822743,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.00299815767, 'e': 0.4280659314250208}",30,22,6.27673920858609,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.00299815767, 'e': 0.4267844451403495}",30,2,-8.242415052011125,"{0: 24, 1: 0, 2: 3, 3: 1, 4: 0}",1
285,False,"{'a': 0.00299815767, 'e': 0.425506795197179}",25,8,-0.8689521284779436,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
286,False,"{'a': 0.00299815767, 'e': 0.4242329701107854}",20,15,-1.331797845638409,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
287,False,"{'a': 0.00299815767, 'e': 0.4229629584308264}",20,0,-3.6280124885757266,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
288,False,"{'a': 0.00299815767, 'e': 0.42169674874123786}",20,0,-3.8816401006110355,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
289,False,"{'a': 0.00299815767, 'e': 0.42043432966013183}",25,0,-25.64069232137718,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
290,False,"{'a': 0.00299815767, 'e': 0.4191756898396938}",25,0,38.147924437033666,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
291,False,"{'a': 0.00299815767, 'e': 0.4179208179660808}",20,9,-59.71798614842779,"{0: 7, 1: 2, 2: 0, 3: 1, 4: 1}",1
292,False,"{'a': 0.00299815767, 'e': 0.41666970275931986}",25,9,-27.830817570466937,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
293,False,"{'a': 0.00299815767, 'e': 0.4154223329732063}",25,10,10.894556115747909,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
294,False,"{'a': 0.00299815767, 'e': 0.4141786973952029}",30,0,-8.352540628852125,"{0: 26, 1: 1, 2: 2, 3: 1, 4: 0}",0
295,False,"{'a': 0.00299815767, 'e': 0.41293878484633906}",20,8,-31.67021869731574,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
296,False,"{'a': 0.00299815767, 'e': 0.4117025841811102}",35,0,-170.31521592298074,"{0: 27, 1: 0, 2: 4, 3: 0, 4: 4}",0
297,False,"{'a': 0.00299815767, 'e': 0.4104700842873778}",20,0,-3.4130429183009614,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
298,False,"{'a': 0.00299815767, 'e': 0.40924127408626915}",20,4,1.2306111221322205,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
299,False,"{'a': 0.00299815767, 'e': 0.4080161425320782}",20,11,12.16595188536119,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.00299815767, 'e': 0.40679467861216584}",30,0,-25.445576363869062,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 1}",0
301,False,"{'a': 0.00299815767, 'e': 0.40557687134686127}",20,0,-21.276648102425337,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
302,False,"{'a': 0.00299815767, 'e': 0.4043627097893631}",20,4,-9.805139593006423,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
303,False,"{'a': 0.00299815767, 'e': 0.4031521830256411}",25,0,-147.01937982682142,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 3}",0
304,False,"{'a': 0.00299815767, 'e': 0.40194528017433784}",30,0,-0.14325692738837237,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
305,False,"{'a': 0.00299815767, 'e': 0.4007419903866711}",30,0,-1.2991655021450923,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
306,False,"{'a': 0.00299815767, 'e': 0.3995423028463363}",25,7,-36.947426825619345,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 0}",1
307,False,"{'a': 0.00299815767, 'e': 0.39834620676940935}",20,0,-21.29529241702214,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
308,False,"{'a': 0.00299815767, 'e': 0.39715369140424944}",35,17,-13.71159284701573,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
309,False,"{'a': 0.00299815767, 'e': 0.39596474603140264}",20,0,-40.785158826572605,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
310,False,"{'a': 0.00299815767, 'e': 0.3947793599635056}",20,4,-1.2993522225577343,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
311,False,"{'a': 0.00299815767, 'e': 0.3935975225451892}",20,0,-65.02211284799853,"{0: 16, 1: 1, 2: 0, 3: 2, 4: 1}",0
312,False,"{'a': 0.00299815767, 'e': 0.3924192231529831}",25,17,3.9403114392482337,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
313,False,"{'a': 0.00299815767, 'e': 0.39124445119521983}",30,4,-68.81702424184905,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 2}",1
314,False,"{'a': 0.00299815767, 'e': 0.39007319611194013}",30,0,-72.43166677792502,"{0: 22, 1: 3, 2: 3, 3: 1, 4: 1}",0
315,False,"{'a': 0.00299815767, 'e': 0.38890544737479754}",20,0,-43.179707126707676,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
316,False,"{'a': 0.00299815767, 'e': 0.3877411944869639}",25,0,-18.794737741519896,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
317,False,"{'a': 0.00299815767, 'e': 0.3865804269830353}",20,0,-54.235058157530645,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
318,False,"{'a': 0.00299815767, 'e': 0.3854231344289375}",25,0,-16.640857448018114,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
319,False,"{'a': 0.00299815767, 'e': 0.38426930642183244}",20,0,26.072546352471416,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
320,False,"{'a': 0.00299815767, 'e': 0.3831189325900247}",20,0,-16.637445049087212,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
321,False,"{'a': 0.00299815767, 'e': 0.3819720025928684}",20,0,10.901472579513424,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
322,False,"{'a': 0.00299815767, 'e': 0.38082850612067387}",25,13,-25.203054295874082,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
323,False,"{'a': 0.00299815767, 'e': 0.37968843289461524}",20,0,16.211737248812657,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
324,False,"{'a': 0.00299815767, 'e': 0.3785517726666382}",25,11,1.5168971586614806,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
325,False,"{'a': 0.00299815767, 'e': 0.3774185152193674}",25,10,-2.610308136845444,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
326,False,"{'a': 0.00299815767, 'e': 0.37628865036601516}",20,0,-35.52015056471711,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
327,False,"{'a': 0.00299815767, 'e': 0.3751621679502895}",25,14,-63.467631269779176,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 2}",1
328,False,"{'a': 0.00299815767, 'e': 0.374039057846303}",25,0,-81.3696492602936,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
329,False,"{'a': 0.00299815767, 'e': 0.3729193099584817}",25,0,-47.045012863961574,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
330,False,"{'a': 0.00299815767, 'e': 0.3718029142214746}",20,4,-96.07865844920275,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 2}",1
331,False,"{'a': 0.00299815767, 'e': 0.3706898606000628}",20,13,12.221367429519779,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.00299815767, 'e': 0.3695801390890696}",20,0,0.8643755663326098,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
333,False,"{'a': 0.00299815767, 'e': 0.36847373971327035}",20,8,-71.27400606590247,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 2}",1
334,False,"{'a': 0.00299815767, 'e': 0.36737065252730305}",20,10,4.403307788202598,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
335,False,"{'a': 0.00299815767, 'e': 0.3662708676155787}",20,10,18.13232508220039,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.00299815767, 'e': 0.3651743750921922}",20,11,-18.553106975314634,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
337,False,"{'a': 0.00299815767, 'e': 0.3640811651008336}",20,14,0.6331481895283462,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
338,False,"{'a': 0.00299815767, 'e': 0.3629912278146995}",20,0,-85.20151215207721,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
339,False,"{'a': 0.00299815767, 'e': 0.36190455343640454}",20,6,-72.45197980738091,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
340,False,"{'a': 0.00299815767, 'e': 0.3608211321978936}",20,4,-17.14035143166012,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
341,False,"{'a': 0.00299815767, 'e': 0.35974095436035375}",20,2,20.912258478509703,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
342,False,"{'a': 0.00299815767, 'e': 0.3586640102141268}",25,9,15.144549986397495,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
343,False,"{'a': 0.00299815767, 'e': 0.35759029007862214}",20,0,-6.963124499618994,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
344,False,"{'a': 0.00299815767, 'e': 0.35651978430222947}",20,11,1.8436794685486027,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
345,False,"{'a': 0.00299815767, 'e': 0.35545248326223233}",20,9,8.526714872468341,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
346,False,"{'a': 0.00299815767, 'e': 0.35438837736472134}",20,12,2.7674130002192974,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
347,False,"{'a': 0.00299815767, 'e': 0.35332745704450813}",20,8,-1.4320925479005817,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
348,False,"{'a': 0.00299815767, 'e': 0.35226971276503927}",20,8,-43.76226642768387,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
349,False,"{'a': 0.00299815767, 'e': 0.35121513501831064}",25,17,14.726689345253257,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.00299815767, 'e': 0.3501637143247819}",25,0,-44.407424337531914,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
351,False,"{'a': 0.00299815767, 'e': 0.34911544123329113}",30,19,1.4012400314378906,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
352,False,"{'a': 0.00299815767, 'e': 0.3480703063209703}",25,0,27.19002598110265,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
353,False,"{'a': 0.00299815767, 'e': 0.3470283001931601}",20,8,1.9905567075236776,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
